vicionarioKyc	idPersonUpdateStatus	int	4	10	0	1	0	5
vicionarioKyc	updateTime	datetime	8	23	3	1	0	6
vicionarioKyc	attachedSelfieSize	decimal	9	19	2	1	0	7
vicionarioKyc	attachedSelfieS3	bit	1	1	0	1	0	8
vicionarioKyc	attachedSelfieS3Key	varchar	300	0	0	1	0	9
vicionarioKyc	attachedSelfiePublicUrl	varchar	1000	0	0	1	0	10
vicionarioKyc	attachedFrontSize	decimal	9	19	2	1	0	11
vicionarioKyc	attachedFrontS3	bit	1	1	0	1	0	12
vicionarioKyc	attachedFrontS3Key	varchar	300	0	0	1	0	13
vicionarioKyc	attachedFrontPublicUrl	varchar	1000	0	0	1	0	14
vicionarioKyc	attachedBackSize	decimal	9	19	2	1	0	15
vicionarioKyc	attachedBackS3	bit	1	1	0	1	0	16
vicionarioKyc	attachedBackS3Key	varchar	300	0	0	1	0	17
vicionarioKyc	attachedBackPublicUrl	varchar	1000	0	0	1	0	18
vicionarioKyc	resultWSRekognition	decimal	9	19	2	1	0	19
vicionarioKyc	resultWSTextract	varchar	-1	0	0	1	0	20
vicionarioKyc	remark	varchar	500	0	0	1	0	21
vicionarioKyc	acceptedPercentage	int	4	10	0	1	0	22
vicionarioKyc	idRejectionReason	int	4	10	0	1	0	23
vicionarioKyc	expirationdocumentdate	date	3	10	0	1	0	24
vicionarioKyc	idCountry	int	4	10	0	1	0	25
vicionarioKycInfoMatched	idVicionario	int	4	10	0	0	0	1
vicionarioKycInfoMatched	firstName	bit	1	1	0	1	0	2
vicionarioKycInfoMatched	lastName	bit	1	1	0	1	0	3
vicionarioKycInfoMatched	birthday	bit	1	1	0	1	0	4
vicionarioKycInfoMatched	gender	bit	1	1	0	1	0	5
vicionarioKycInfoMatched	countryBirthday	bit	1	1	0	1	0	6
vicionarioLeadershipBonusRecord	idRank	int	4	10	0	0	0	1
vicionarioLeadershipBonusRecord	idVicionario	int	4	10	0	0	0	2
vicionarioLeadershipBonusRecord	creationTime	datetime	8	23	3	0	0	3
vicionarioLeadershipBonusRecord	points	int	4	10	0	0	0	4
vicionarioLeadershipBonusRecord	bonus	decimal	9	19	4	0	0	5
vicionarioLeadershipBonusRecord	idLeftDirect	int	4	10	0	0	0	6
vicionarioLeadershipBonusRecord	idRightDirect	int	4	10	0	0	0	7
vicionarioLegalDocument	idVicionarioLegalDocument	int	4	10	0	0	1	1
vicionarioLegalDocument	idLegalDocument	int	4	10	0	0	0	2
vicionarioLegalDocument	idVicionario	int	4	10	0	0	0	3
vicionarioLegalDocument	documentSize	int	4	10	0	1	0	4
vicionarioLegalDocument	documentS3	bit	1	1	0	1	0	5
vicionarioLegalDocument	documentS3Key	varchar	300	0	0	1	0	6
vicionarioLegalDocument	documentPublicUrl	varchar	1000	0	0	1	0	7
vicionarioLegalDocument	remark	varchar	500	0	0	1	0	8
vicionarioLegalDocument	idStatus	int	4	10	0	0	0	9
vicionarioLegalDocument	idPersonUpdate	int	4	10	0	1	0	10
vicionarioLegalDocument	updateTime	datetime	8	23	3	1	0	11
vicionarioLegalDocument	creationTime	datetime	8	23	3	0	0	12
vicionarioMoneyAccount	idVicionarioMoneyAccount	int	4	10	0	0	1	1
vicionarioMoneyAccount	idVicionario	int	4	10	0	0	0	2
vicionarioMoneyAccount	idtype	int	4	10	0	0	0	3
vicionarioMoneyAccount	idbank	int	4	10	0	1	0	4
vicionarioMoneyAccount	account	varchar	50	0	0	1	0	5
vicionarioMoneyAccount	clabe	varchar	50	0	0	1	0	6
vicionarioMoneyAccount	nameaccount	varchar	255	0	0	1	0	7
vicionarioMoneyAccount	idasset	int	4	10	0	1	0	8
vicionarioMoneyAccount	address	varchar	255	0	0	1	0	9
vicionarioMoneyAccount	creationTime	datetime	8	23	3	1	0	10
vicionarioNewUserMigracion	idTabUsers	int	4	10	0	0	0	1
vicionarioNewUserMigracion	userID	nvarchar	256	0	0	0	0	2
vicionarioNewUserMigracion	idVicionario	int	4	10	0	0	0	3
vicionarioNewUserMigracion	idPerson	int	4	10	0	0	0	4
vicionarioPackage	idVicionarioPackage	int	4	10	0	0	1	1
vicionarioPackage	idVicionario	int	4	10	0	0	0	2
vicionarioPackage	idPackage	int	4	10	0	0	0	3
vicionarioPackage	creationTime	datetime	8	23	3	1	0	15
vicionarioPackage	idStatus	int	4	10	0	1	0	16
vicionarioPackage	updateTime	datetime	8	23	3	1	0	17
vicionarioPackage	percentage	decimal	9	19	8	1	0	18
vicionarioPackage	paymentProofSize	decimal	9	19	4	1	0	19
vicionarioPackage	paymentProofS3	bit	1	1	0	1	0	20
vicionarioPackage	paymentProofS3Key	varchar	300	0	0	1	0	21
vicionarioPackage	paymentProofPublicUrl	varchar	1000	0	0	1	0	22
vicionarioPackage	transactionHash	varchar	100	0	0	1	0	23
vicionarioPackage	idPersonUpdate	int	4	10	0	1	0	24
vicionarioPackage	idPaymentMethod	int	4	10	0	1	0	25
vicionarioPackage	currentPeriodDate	date	3	10	0	1	0	26
vicionarioPackage	idPeriodicity	int	4	10	0	1	0	27
vicionarioPackageAvailableMovement	idVicionarioPackage	int	4	10	0	0	0	1
vicionarioPackageAvailableMovement	numberPeriod	int	4	10	0	0	0	2
vicionarioPackageAvailableMovement	period	varchar	6	0	0	0	0	3
vicionarioPackageAvailableMovement	dateAvailable	date	3	10	0	0	0	4
vicionarioPackagePermission	idVicionarioPackagePermission	int	4	10	0	0	1	1
vicionarioPackagePermission	idVicionario	int	4	10	0	0	0	2
vicionarioPackagePermission	permission	bit	1	1	0	0	0	3
vicionarioPackagePermission	timeUpdated	datetime	8	23	3	0	0	4
vicionarioPackagePermission	idPersonEditor	int	4	10	0	0	0	5
vicionarioRankRecord	idRank	int	4	10	0	0	0	1
vicionarioRankRecord	idVicionario	int	4	10	0	0	0	2
vicionarioRankRecord	creationTime	datetime	8	23	3	1	0	3
vicionarioRankRecord	points	int	4	10	0	1	0	4
vicionarioRankRecord	bonus	decimal	9	19	4	1	0	5
vicionarioRankRecord	leadershipBonusApplied	bit	1	1	0	1	0	6
wallet	idWallet	int	4	10	0	0	1	1
wallet	idVicionario	int	4	10	0	0	0	2
wallet	address	varchar	255	0	0	0	0	3
wallet	timeCreation	datetime	8	23	3	0	0	4
wallet	idAsset	int	4	10	0	0	0	5
watchedNews	idWatchedNews	int	4	10	0	0	1	1
watchedNews	idVicionario	int	4	10	0	0	0	2
watchedNews	idNews	int	4	10	0	0	0	3
watchedNews	creationTime	date	3	10	0	0	0	4
withdrawalRequest	idWithdrawalRequest	int	4	10	0	0	1	1
withdrawalRequest	idVicionario	int	4	10	0	0	0	2
withdrawalRequest	creationTime	datetime	8	23	3	0	0	3
withdrawalRequest	idPaymentMethod	int	4	10	0	0	0	4
withdrawalRequest	address	varchar	255	0	0	0	0	5
withdrawalRequest	importRequest	decimal	9	19	2	0	0	6
withdrawalRequest	comments	varchar	500	0	0	1	0	7
withdrawalRequest	idStatus	int	4	10	0	1	0	8
withdrawalRequest	idPersonUpdate	int	4	10	0	1	0	9
withdrawalRequest	updateTime	datetime	8	23	3	1	0	10
withdrawalRequest	idMovement	int	4	10	0	1	0	11
withdrawalRequest	remark	varchar	500	0	0	1	0	12
withdrawalRequest	idWallet	int	4	10	0	1	0	13
withdrawalRequest	idVicionarioPackage	int	4	10	0	1	0	14
withdrawalRequest	idVicionarioMoneyAccount	int	4	10	0	1	0	15
